Key,SF_ID-1,SF_ID-2,Customer Name,Street,City,State,Country.region,ZIP,FIPS,lat,long,SalesPerson,Count of YM,Max of YM,Min of YM,Current Customer,Months Since Last Purchase, TotalSales_L12M , SalesPerMonth ,Bucket
2171,00160000010Q711AAC,,Neptune Yacht Sales and Services,PO Box 1082,New Bern,NC,USA,28560,37049,35.125849,-76.977181,Jason White,12,201608,201509,1,0," $28,799 "," $2,400 ",2
635,00160000010QAPFAA4,,Walkers Marine,785 Bald Eagle Dr.,Marco Island,FL,USA,34145,12021,25.957112,-81.725856,Carie Godfrey,12,201608,201509,1,0," $28,744 "," $2,395 ",2
1528,00160000010Q5ByAAK,,Intrinsic Yacht and Ship,357 Pier One Rd Suite 101,Stevensville,MD,USA,21666,24035,38.979076,-76.329263,Scott Rhodes,12,201608,201509,1,0," $28,717 "," $2,393 ",2
1927,00160000010Q4yhAAC,,G. Winter's Sailing Center Inc.,8 Reserve Ave.,Riverside,NJ,USA,08075,34005,40.032703,-74.972733,Scott Rhodes,12,201608,201509,1,0," $28,590 "," $2,383 ",2
1460,00160000010Q5mWAAS,,Tri-State Marine,PO Box 379,Deale,MD,USA,20751,24003,38.786505,-76.550236,Nick Glass,12,201608,201509,1,0," $28,537 "," $2,378 ",2
1243,00160000010Q5kFAAS,,Basa's Marine Inc,512 E North Frontage Rd.,Bolingbrook,IL,USA,60440,17197,41.692519,-88.054378,Sarah Gregory,12,201608,201509,1,0," $28,488 "," $2,374 ",2
897,00160000010Q5IbAAK,,Legendary Marine - Yacht Sales and Brokerage,4601 Legendary Marina Drive,Destin,FL,USA,32541,12091,30.389624,-86.417253,Christopher Thomas,12,201608,201509,1,0," $28,359 "," $2,363 ",2
825,00160000010Q4ReAAK,,Massey Yacht Sales,1015 Riverside Drive,Palmetto,FL,USA,34221,12081,27.512093,-82.577063,Brooks Mclean,12,201608,201509,1,0," $28,257 "," $2,355 ",2
856,00160000010Q7aZAAS,,Ocean Blue Yacht Sales,420 SW Federal Hwy,Stuart,FL,USA,34994,12085,27.196764,-80.257056,Whit Hall,12,201608,201509,1,0," $28,188 "," $2,349 ",2
505,00160000010Q8bkAAC,,Riva Motorsports Superstore,3671 N. Dixie Highway,Pompano Beach,FL,USA,33064,12011,26.276265,-80.113584,Carie Godfrey,12,201608,201509,1,0," $28,085 "," $2,340 ",2
1212,0013200001Agd3JAAR,,SkipperBud's - Display,215 North Point Dr.,Winthrop Harbor,IL,USA,60096,17097,42.480343,-87.837775,Jason White,12,201608,201509,1,0," $27,760 "," $2,313 ",2
2658,00160000010QGOWAA4,,Texas Boat Sales,PO BOX 525,Willis,TX,USA,77378,48339,30.444115,-95.450554,Lisa Brownell,12,201608,201509,1,0," $27,625 "," $2,302 ",2
1137,00160000010QE4XAAW,,Shoreline Marine,3517 Darien Hwy,Brunswick,GA,USA,31525,13127,31.196044,-81.468587,Christopher Thomas,12,201608,201509,1,0," $27,602 "," $2,300 ",2
203,00160000010Q5QXAA0,,West Coast Yachts,2600 Newport Blvd Ste 106,Newport Beach,CA,USA,92663,06059,33.623771,-117.92796,John Souch,12,201608,201509,1,0," $27,398 "," $2,283 ",2
2999,00160000010Q6hTAAS,,Gage Marine Corp.,PO Box 220,Williams Bay,WI,USA,53191,55127,42.57807,-88.54093,Sarah Gregory,12,201608,201509,1,0," $27,167 "," $2,264 ",2
400,0013200001AgvGyAAJ,,Coast Guard Foundation,394 Taugwonk Road,Stonington,CT,USA,06378,09011,41.403708,-71.894963,Ryan Klee,3,201511,201509,0,9," $6,750 "," $2,250 ",2
3735,00160000010QJlrAAG,,The Burmeister Group,"LGE Community Credit Union, Attn: Scott Brooks,   430 Commerce Park Drive",Marietta,GA,USA,30060,13067,33.881506,-84.557103,Ryan Klee,5,201608,201604,1,0," $11,250 "," $2,250 ",2
800,00160000010Q7rvAAC,,The Boat House at Cape Coral,1516 SE 46th St,Cape Coral,FL,USA,33904,12071,26.566091,-81.959704,Carie Godfrey,12,201608,201509,1,0," $26,890 "," $2,241 ",2
536,00160000010Q4RPAA0,,Luke Brown & Associates,1500 Cordova Rd.,Fort Lauderdale,FL,USA,33316,12011,26.103183,-80.130775,Whit Hall,12,201608,201509,1,0," $26,721 "," $2,227 ",2
345,00160000010Q4SuAAK,,Prestige Yacht Sales,48 Calf Pasture Beach Rd,Norwalk,CT,USA,06855,09001,41.089799,-73.394927,Jason White,12,201608,201509,1,0," $26,676 "," $2,223 ",2
784,00160000010QE9yAAG,,Marina Mike's,19300 S Tamiami Trail,Fort Myers,FL,USA,33908,12071,26.458726,-81.826786,Carie Godfrey,12,201608,201509,1,0," $26,555 "," $2,213 ",2
854,00160000010Q6h3AAC,,Cotton & Co - Ocean Reef Club,"633 SE 5th St,",Stuart,FL,USA,34994,12085,27.196634,-80.243549,Patrick Sullivan,2,201511,201509,0,9," $4,421 "," $2,210 ",2
679,00160000010Q7X7AAK,,International Yacht Group,"2665 S Bayshore Dr, Suite 420",Miami,FL,USA,33133,12025,25.730353,-80.235992,Whit Hall,12,201608,201509,1,0," $26,190 "," $2,182 ",2
1648,00160000010Q4toAAC,,Pier 33,250 Anchors Way,Saint Joseph,MI,USA,49085,26021,42.104487,-86.471463,Zach Bower,12,201608,201509,1,0," $26,100 "," $2,175 ",2
2837,00160000010Q7WbAAK,,Hampton Yacht Group,"901 Fairview Ave N Ste A150|

ATTN: Jenny Lee Zierman",Seattle,WA,USA,98109,53033,47.627173,-122.332737,Kirk Lamb,12,201608,201509,1,0," $26,096 "," $2,175 ",2
1610,00160000010Q4NsAAK,,Boston Yacht Sales,275 River St,North Weymouth,MA,USA,02191,25021,42.358219,-71.071311,Jason White,12,201608,201509,1,0," $25,960 "," $2,163 ",2
3632,00160000010QJUSAA4,,South Florida Performance Boats LLC,1900 SE 15th Street,Fort Lauderdale,FL,USA,33316,12011,26.100519,-80.127507,Patrick Sullivan,7,201608,201602,1,0," $15,070 "," $2,153 ",2
2622,00160000010Q80aAAC,,Little Yacht Sales -TX,216 Pine Road,Kemah,TX,USA,77565,48167,29.549321,-95.033112,Kirk Lamb,12,201608,201509,1,0," $25,764 "," $2,147 ",2
462,00160000010Q7puAAC,,Curtis Stokes & Associates,1323 SE 17th St #168,Fort Lauderdale,FL,USA,33316,12011,26.100542,-80.129471,Whit Hall,12,201608,201509,1,0," $25,751 "," $2,146 ",2
194,00160000010Q4Y1AAK,,"Bayport Yachts, Inc",2530 W. Pacific Coast Hwy.,Newport Beach,CA,USA,92663,06059,33.619268,-117.922203,Courtney McManaway,12,201608,201509,1,0," $25,429 "," $2,119 ",2
729,00160000010Q5JKAA0,,North Florida Yacht Sales,8940 San Jose Blvd.,Jacksonville,FL,USA,32257,12031,30.215487,-81.61758,Nickeshia Bowen,12,201608,201509,1,0," $25,395 "," $2,116 ",2
2737,00160000010QDgiAAG,,Anglers Choice Marine,6771 A.L. Philpott Hwy,Martinsville,VA,USA,24112,51089,36.68376,-79.804098,Nick Glass,12,201608,201509,1,0," $25,350 "," $2,113 ",2
860,00160000010Q7IFAA0,,Sovereign Marine Group,415 NW Flagler Ave,Stuart,FL,USA,34994,12085,27.210945,-80.2602,Whit Hall,12,201608,201509,1,0," $25,331 "," $2,111 ",2
2084,00160000010Q5JTAA0,,"Mariner's Cove Marine, Inc.",9 Canoe Place,Hampton Bays,NY,USA,11946,36103,40.882506,-72.503806,Cheyanna Shoaf,12,201608,201509,1,0," $25,298 "," $2,108 ",2
1025,00160000010QGS5AAO,,Stamas Yachts,300 Pampas Ave,Tarpon Springs,FL,USA,34689,12103,28.150862,-82.763346,Patrick Sullivan,11,201607,201509,0,1," $23,100 "," $2,100 ",2
3781,00160000010Q4vMAAS,,FB Marine Group,1490 N Federal Hwy,Pompano Beach,FL,USA,33062,12011,26.251383,-80.10084,Carie Godfrey,4,201608,201605,1,0," $8,396 "," $2,099 ",2
509,00160000010QE5tAAG,,Frank Gordon Yacht Sales,2300 E Las Olas Blvd,Fort Lauderdale,FL,USA,33301,12011,26.120118,-80.114667,Whit Hall,12,201608,201509,1,0," $25,124 "," $2,094 ",2
1611,00160000010Q7yFAAS,,"Northstar Yacht Sales, LLC",130 Grange Park,Bridgewater,MA,USA,02324,25023,41.969467,-70.996173,Jason White,12,201608,201509,1,0," $25,073 "," $2,089 ",2
909,00160000010Q5VxAAK,,Destin Sunrise Marine,1450 Hwy. 98 West,Mary Esther,FL,USA,32569,12091,30.411719,-86.717807,Nickeshia Bowen,12,201608,201509,1,0," $24,886 "," $2,074 ",2
3711,00160000010Q7VjAAK,,Marine Sales,7370 Hwy 57,Counce,TN,USA,38326,47071,35.039456,-88.271406,JJ Aho,6,201608,201603,1,0," $12,435 "," $2,072 ",2
2290,00160000010Q7DaAAK,,Pier 53 Marine,2555 NE Catawba Rd,Port Clinton,OH,USA,43452,39123,41.561371,-82.831915,Scott Rhodes,12,201608,201509,1,0," $24,668 "," $2,056 ",2
555,00160000014mSEbAAM,,Sunseeker USA Sales Co. Inc.,"401 East Las Olas Blvd. 

Suite 1402",Fort Lauderdale,FL,USA,33301,12011,26.119166,-80.139685,Mark Farrow,12,201608,201509,1,0," $24,568 "," $2,047 ",2
2375,00160000010QDlPAAW,,Towne Marine,396 Bissetts Ln,Bloomsburg,PA,USA,17815,42037,41.018987,-76.384937,Nick Glass,12,201608,201509,1,0," $24,523 "," $2,044 ",2
2646,00160000010QCOiAAO,,Texas Marine Of Beaumont,1140 Lh-10 North,Beaumont,TX,USA,77702,48245,30.084112,-94.126444,Lisa Brownell,12,201608,201509,1,0," $24,452 "," $2,038 ",2
872,00160000010QDMXAA4,,Unique Marine Inc,P.O. Box 372748,Key Largo,FL,USA,33037,12087,25.10457,-80.433113,Carie Godfrey,12,201608,201509,1,0," $24,405 "," $2,034 ",2
2191,00160000010QEAUAA4,,Lake Norman Marina,3550 Hwy 150 East  Po Box 709,Denver,NC,USA,28037,37109,35.53125,-81.0298,Christopher Thomas,12,201608,201509,1,0," $24,376 "," $2,031 ",2
137,00160000010QCLIAA4,,San Pedro Yachts,210 Whaler's Walk Suite 123,San Pedro,CA,USA,90731,06037,33.717598,-118.282541,John Souch,12,201608,201509,1,0," $24,286 "," $2,024 ",2
2320,00160000010QA4MAAW,,Dick Lanes Of Grand Lake,PO Box 418,Ketchum,OK,USA,74349,40097,36.524527,-95.023851,Lisa Brownell,12,201608,201509,1,0," $24,227 "," $2,019 ",2
2532,00160000010Q4POAA0,,Erwin Marine Sales,3001 Kings Point Road,Chattanooga,TN,USA,37416,47065,35.09406,-85.219749,JJ Aho,12,201608,201509,1,0," $24,171 "," $2,014 ",2
293,00160000010QCIHAA4,,Larson Marine Inc.,"1325 W FREMONT ST  

ATTN: MIKE FUHRMAN",Stockton,CA,USA,95203,06077,37.954618,-121.30978,Courtney McManaway,12,201608,201509,1,0," $24,145 "," $2,012 ",2
2939,00160000010Q5VRAA0,,The Great Outdoors Marine,Po Box 130,Lavalette,WV,USA,25535,54099,38.299465,-82.457353,Nick Glass,12,201608,201509,1,0," $24,056 "," $2,005 ",2
2681,00160000010QBxEAAW,,Eagle Marine,994 Alta Mere Drive,Fort Worth,TX,USA,76116,48439,32.718804,-97.442191,Lisa Brownell,12,201608,201509,1,0," $24,054 "," $2,004 ",2
54,00160000010Q8e9AAC,,Action Watersports,"1320 W Broadway Rd  

ATTN Steve Randall",Mesa,AZ,USA,85202,04013,33.407623,-111.859468,Courtney McManaway,12,201608,201509,1,0," $24,029 "," $2,002 ",2
526,0,,Ferretti Group LLC - Banner account,"1445 SE 16th St, ATTN:  ACCOUNTS PAYABLE",Fort Lauderdale,FL,USA,33316,12011,26.101858,-80.128112,Patrick Sullivan,4,201512,201509,0,8," $8,000 "," $2,000 ",2
2811,00160000010QBghAAG,,Northwest Marine and Sport,2250 COMMERCIAL AVENUE,Pasco,WA,USA,99301,53021,46.251156,-119.070907,Courtney McManaway,12,201608,201509,1,0," $23,895 "," $1,991 ",2
939,00160000018r2H4AAI,,Technomarine Yachts Inc.,"1208 US Hwy 1, Suite C",North Palm Beach,FL,USA,33408,12099,26.83459,-80.059873,Whit Hall,12,201608,201509,1,0," $23,670 "," $1,973 ",2
1622,00160000010Q4rmAAC,,South Shore Dry Dock,612 Pain St.,Marshfield,MA,USA,02050,25023,42.124181,-70.764527,Jason White,12,201608,201509,1,0," $23,589 "," $1,966 ",2
1003,00160000010Q7cgAAC,,Tom George Yacht Sales,"Attn: Billing Department

343 Causeway Blvd Ste 210",Dunedin,FL,USA,34698,12103,28.042772,-82.775112,Brooks Mclean,12,201608,201509,1,0," $23,547 "," $1,962 ",2
2050,00160000010Q4SyAAK,,RCR Yachts,223 Lockport St. PO Box 399,Youngstown,NY,USA,14174,36063,43.236721,-79.047269,Jason White,12,201608,201509,1,0," $23,502 "," $1,959 ",2
2212,00160000010Q7IMAA0,,Intracoastal Yacht Sales,10 Marina Street Unit A-3,Wrightsville Beach,NC,USA,28480,37129,34.216329,-77.812831,Brooks Mclean,12,201608,201509,1,0," $23,492 "," $1,958 ",2
216,00160000010QG55AAG,,Temecula Motorsports,26860 Jefferson Ave,Murrieta,CA,USA,92562,06065,33.528752,-117.174491,Courtney McManaway,12,201608,201509,1,0," $23,445 "," $1,954 ",2
1775,00160000010QGl1AAG,,Rec Boat Holdings,925 Frisbie Street,Cadillac,MI,USA,49601,26165,44.26416,-85.423128,Charlie Jefferson,7,201603,201509,0,5," $13,650 "," $1,950 ",2
2801,00160000010Q5GxAAK,,Lynnhaven Marine,2150 W. Great Neck Road,Virginia Beach,VA,USA,23451,51810,36.906984,-76.070306,Nick Glass,12,201608,201509,1,0," $23,228 "," $1,936 ",2
174,00160000010Q4ePAAS,,Dick Simon Yachts,34571 Golden Lantern St Suite 101,Dana Point,CA,USA,92629,06059,33.462491,-117.693881,John Souch,12,201608,201509,1,0," $23,177 "," $1,931 ",2
1211,00160000010QGOfAAO,,Silver Seas Yachts,215 North Point Drive,Winthrop Harbor,IL,USA,60096,17097,42.480343,-87.837775,Jason White,10,201606,201509,0,2," $19,305 "," $1,930 ",2
1467,00160000010QGXMAA4,,Carpe Diem Yacht Sales,"2822 Solomons Island Road

Suite 204",Edgewater,MD,USA,21037,24003,38.955949,-76.55197,Scott Rhodes,12,201608,201509,1,0," $23,143 "," $1,929 ",2
2316,00160000010Q8CzAAK,,Nichols Marine - Main Location,Po Box 390478,Dustin,OK,USA,74839,40063,35.270328,-96.033734,Lisa Brownell,12,201608,201509,1,0," $23,136 "," $1,928 ",2
1950,00160000010Q4TMAA0,,"Sandy Hook Yacht Sales, Inc.",1410 Ocean Avenue,Rumson,NJ,USA,07760,34025,40.352163,-73.973847,Scott Rhodes,12,201608,201509,1,0," $23,018 "," $1,918 ",2
1,00160000010QGmLAAW,,"Barber Marina, Inc.",28552 Leiterman Road,Elberta,AL,USA,36530,01003,30.370254,-87.546191,Christopher Thomas,12,201608,201509,1,0," $22,876 "," $1,906 ",2
1072,00160000010Q4TNAA0,,Sarasota Yacht & Ship Service Inc,1306 Main St.,Sarasota,FL,USA,34236,12115,27.334887,-82.544038,Whit Hall,12,201608,201509,1,0," $22,854 "," $1,905 ",2
2521,00160000010Q4S0AAK,,Nashville Yacht Brokers Inc,"618 Church Street, Suite 500",Nashville,TN,USA,37219,47037,36.162653,-86.781681,Brooks Mclean,12,201608,201509,1,0," $22,810 "," $1,901 ",2
1714,00160000010Q4R2AAK,,Jefferson Beach Yacht Sales,24400 Jefferson Ave,Saint Clair Shores,MI,USA,48080,26099,42.47105,-82.888596,Jason White,12,201608,201509,1,0," $22,757 "," $1,896 ",2
1523,00160000010Q5cUAAS,,Mears Point Yacht Sales,482 Kent Narrows Way North,Grasonville,MD,USA,21638,24035,38.972243,-76.244728,Scott Rhodes,12,201608,201509,1,0," $22,728 "," $1,894 ",2
1428,00160000010Q4OvAAK,,"Crusader Yacht Sales, Inc",7078 Bembe Beach Road,Annapolis,MD,USA,21403,24003,38.963926,-76.476118,Scott Rhodes,12,201608,201509,1,0," $22,691 "," $1,891 ",2
556,00160000010Q4SBAA0,,Northrop and Johnson Yachts,17 Rose Drive,Fort Lauderdale,FL,USA,33316,12011,26.108225,-80.142771,Whit Hall,5,201601,201509,0,7," $9,380 "," $1,876 ",2
1669,00160000010Q5EXAA0,,Freeway Sports Center,3241 Thompson Rd,Fenton,MI,USA,48430,26049,42.862948,-83.741469,Zach Bower,12,201608,201509,1,0," $22,430 "," $1,869 ",2
1390,00160000010Q4PIAA0,,East Coast Yacht Sales,106 Lafayette St.,Yarmouth,ME,USA,04096,23005,43.794793,-70.176078,Jason White,12,201608,201509,1,0," $22,422 "," $1,869 ",2
76,00160000010QJbpAAG,,Gregg Orr Marine,"4903 Central Ave 

Attn. Lori Taylor",Hot Springs National Park,AR,USA,71913,05051,34.439381,-93.088349,JJ Aho,12,201608,201509,1,0," $22,299 "," $1,858 ",2
1380,00160000010QE5sAAG,,Port Harbor Marine,1 Spring Point Drive,South Portland,ME,USA,04106,23005,43.646943,-70.227466,Jason White,12,201608,201509,1,0," $22,247 "," $1,854 ",2
1937,00160000010Q5QAAA0,,Island Marine Center,2602 Shore Rd,Ocean View,NJ,USA,08230,34009,39.187995,-74.722301,Nick Glass,12,201608,201509,1,0," $22,128 "," $1,844 ",2
2279,00160000010QECnAAO,,BUD'S MARINA,P.O. BOX 545,Russells Point,OH,USA,43348,39091,40.47116,-83.89272,Zach Bower,12,201608,201509,1,0," $22,060 "," $1,838 ",2
517,00160000010QJUSAA4,,Nor Tech of South Florida,1900 SE 15th Street,Fort Lauderdale,FL,USA,33316,12011,26.100519,-80.127507,Patrick Sullivan,5,201601,201509,0,7," $9,165 "," $1,833 ",2
3860,00160000010Q6OsAAK,,"Suzuki Motor of America, Inc.",3251 E. Imperial Hwy,Brea,CA,USA,92821,06059,33.911139,-117.86384,Charlie Jefferson,2,201608,201607,1,0," $3,653 "," $1,827 ",2
1357,00160000010Q5nuAAC,,Bent Marine,8001 Airline Drive,Metairie,LA,USA,70003,22051,29.978641,-90.223625,Lisa Brownell,12,201608,201509,1,0," $21,903 "," $1,825 ",2
907,00160000010QGDSAA4,,Great Southern Yacht Company,"3997 Commons Dr, Suite A",Destin,FL,USA,32541,12091,30.453585,-86.644187,Brooks Mclean,12,201608,201509,1,0," $21,814 "," $1,818 ",2
3534,00160000010QCAdAAO,,Gulf Coast Yacht Group,3350 Riverwood Parkway Suite 1575,Atlanta,GA,USA,30339,13121,33.878211,-84.45932,Brooks Mclean,10,201608,201511,1,0," $18,168 "," $1,817 ",2
434,00160000010Q6zeAAC,,Salty Dog Marine,5330 S US Highway 1,Grant,FL,USA,32949,12009,27.930529,-80.527305,Nickeshia Bowen,12,201608,201509,1,0," $21,752 "," $1,813 ",2
3549,00160000010QC49AAG,,Watercraft Plus LLC,5990 College St,Beaumont,TX,USA,77707,48245,30.067884,-94.160417,Lisa Brownell,10,201608,201511,1,0," $18,095 "," $1,810 ",2
4,00160000010Q54AAAS,,Marine Group - Emerald Coast,PO Box 650,Orange Beach,AL,USA,36561,01003,30.281046,-87.581457,Brooks Mclean,12,201608,201509,1,0," $21,646 "," $1,804 ",2
549,00160000010QkIzAAK,,Aqua Blue Yacht Sales,"515 E Las Olas Blvd

Suite 120",Fort Lauderdale,FL,USA,33301,12011,26.119282,-80.138037,Whit Hall,12,201608,201509,1,0," $21,619 "," $1,802 ",2
2034,00160000010Q4W0AAK,,Navy Point Marine,500 West Main Street,Sackets Harbor,NY,USA,13685,36045,43.949484,-76.124321,Jason White,12,201608,201509,1,0," $21,613 "," $1,801 ",2
441,00160000010QEDBAA4,,Castaway Marine,5453 North Us Highway 1,Melbourne,FL,USA,32940,12009,28.198987,-80.659875,Nickeshia Bowen,12,201608,201509,1,0," $21,575 "," $1,798 ",2
3566,0013200001DcC7PAAV,,Cotton & Co - February Point,633 SE 5th St,Stuart,FL,USA,34994,12085,27.196634,-80.243549,Patrick Sullivan,4,201603,201512,0,5," $7,170 "," $1,793 ",2
2487,00160000010QJWYAA4,,Palmetto Marine Inc.,141 Country Manor Road,Piedmont,SC,USA,29673,45045,34.717855,-82.497381,Christopher Thomas,10,201606,201509,0,2," $17,900 "," $1,790 ",2
643,00160000010Q7fZAAS,,Gulf Coast Boat Sales & Yacht Management,"909 10th Street South

Suite 102",Naples,FL,USA,34102,12021,26.137673,-81.792766,Whit Hall,12,201608,201509,1,0," $21,452 "," $1,788 ",2
2337,00160000010Q5AOAA0,,Ugly John's Custom Boats,5733 E 21st Place,Tulsa,OK,USA,74114,40143,36.13346,-95.912498,Lisa Brownell,12,201608,201509,1,0," $21,349 "," $1,779 ",2
3598,0013200001AhQHJAA3,,Waylen Bay Marine LLC,845 SR207,Saint Augustine,FL,USA,32084,12109,29.923234,-81.407629,Nickeshia Bowen,8,201608,201601,1,0," $14,232 "," $1,779 ",2
2379,00160000010QDlhAAG,,Duckys Boats Inc,4001 Vine St,Middletown,PA,USA,17057,42043,40.210707,-76.722413,Nick Glass,12,201608,201509,1,0," $21,330 "," $1,778 ",2
1068,00160000010Q7pLAAS,,Crown International Yacht Sales,"Dolphin International Yacht Sales, Inc. 

D/B/A Crown international Yacht Sales 

7395 Regina Royale",Sarasota,FL,USA,34238,12115,27.250508,-82.479536,Brooks Mclean,12,201608,201509,1,0," $21,287 "," $1,774 ",2
3740,00160000010Q5Z7AAK,,Temptation Yacht Sales Inc,49 Macomb Place Suite 14,Mount Clemens,MI,USA,48043,26099,42.598064,-82.878249,Scott Rhodes,5,201608,201604,1,0," $8,785 "," $1,757 ",2
2238,00160000010QG56AAG,,Performance East,604 Corporate Drive,Goldsboro,NC,USA,27534,37191,35.400134,-77.984016,Christopher Thomas,12,201608,201509,1,0," $21,011 "," $1,751 ",2
2343,00160000010QBmkAAG,,Y Marina Inc.,1307 Newmark,Coos Bay,OR,USA,97420,41011,43.370764,-124.162176,Courtney McManaway,12,201608,201509,1,0," $21,000 "," $1,750 ",2
651,00160000010Q6NaAAK,,YachtBrasil,300 Alton Rd,Miami Beach,FL,USA,33139,12025,25.772075,-80.139212,Whit Hall,12,201608,201509,1,0," $20,966 "," $1,747 ",2
1567,00160000010Q4QqAAK,,Hyannis Marina,1 Willow Street,Hyannis,MA,USA,02601,25001,41.650006,-70.272255,Jason White,12,201608,201509,1,0," $20,944 "," $1,745 ",2
724,00160000010QDOpAAO,,Atlantic Coast Marine,13748 Atlantic Blvd,Jacksonville,FL,USA,32225,12031,30.322018,-81.444823,Nickeshia Bowen,12,201608,201509,1,0," $20,848 "," $1,737 ",2
2869,00160000010Q7OwAAK,,NW Yachtnet,1717 Dock St,Tacoma,WA,USA,98402,53053,47.247096,-122.434694,Kirk Lamb,12,201608,201509,1,0," $20,831 "," $1,736 ",2
1015,00160000010QGQdAAO,,Cycle Springs Powersports,29703 US Highway 19 N,Clearwater,FL,USA,33761,12103,28.042043,-82.738242,Nickeshia Bowen,12,201608,201509,1,0," $20,800 "," $1,733 ",2
1372,00160000010Q4ppAAC,,Nunmaker Yachts,112 Louisiana 22,Madisonville,LA,USA,70447,22103,30.404206,-90.154113,Lisa Brownell,12,201608,201509,1,0," $20,784 "," $1,732 ",2
1172,00160000010QDWfAAO,,Dalton Marine Inc,Po Box 3007,Dalton,GA,USA,30719,13313,34.801861,-84.989796,Christopher Thomas,12,201608,201509,1,0," $20,708 "," $1,726 ",2
459,00160000010Q4o0AAC,,"Hargrave Yacht Brokerage & Charter, Inc.",1887 West State Road #84,Fort Lauderdale,FL,USA,33315,12011,26.090185,-80.163372,Patrick Sullivan,12,201608,201509,1,0," $20,621 "," $1,718 ",2
3559,00160000010QCS6AAO,,Arkansas Marine Boat Sales and Service,21833 Interstate 30 South,Bryant,AR,USA,72022,05125,35.232716,-91.663032,JJ Aho,9,201608,201512,1,0," $15,445 "," $1,716 ",2
990,00160000015SmM6AAK,,Tampa Yacht Sales,"970 Lake Carillon Drive 

Suite 300",Saint Petersburg,FL,USA,33716,12103,27.885844,-82.664524,Brooks Mclean,12,201608,201509,1,0," $20,582 "," $1,715 ",2
905,00160000010QAq4AAG,,Captain's Choice Boats,203 Walkedge Drive,Fort Walton Beach,FL,USA,32548,12091,30.406064,-86.590455,Nickeshia Bowen,12,201608,201509,1,0," $20,514 "," $1,710 ",2
3679,00160000010QGnXAAW,,Sonic Powerboats,309 Angle Rd,Fort Pierce,FL,USA,34947,12111,27.449642,-80.359291,Charlie Jefferson,3,201605,201603,0,3," $5,125 "," $1,708 ",2
3612,00160000010Q7vSAAS,,Marine Trades Association of New Jersey,"2516 Highway 35, Second Floor",Manasquan,NJ,USA,08736,34025,40.116838,-74.048355,Ryan Klee,3,201608,201601,1,0," $5,124 "," $1,708 ",2
2267,00160000010Q67bAAC,,Sea Ray Of Louisville,4609A Kellogg Avenue,Cincinnati,OH,USA,45226,39061,39.090922,-84.42606,Zach Bower,12,201608,201509,1,0," $20,382 "," $1,699 ",2
2489,00160000010Q8J2AAK,,"Sportsman's Choice Marine, Inc.",PO Box 1227,Little River,SC,USA,29566,45051,33.87853,-78.63938,Christopher Thomas,12,201608,201509,1,0," $20,350 "," $1,696 ",2
936,00160000010Q5ajAAC,,Tuppen's Marine,1006 North Dixie Highway,Lake Worth,FL,USA,33460,12099,26.627659,-80.057018,Carie Godfrey,12,201608,201509,1,0," $20,256 "," $1,688 ",2
2390,00160000010Q5AyAAK,,The Multihull Company,4100 Main St #304,Philadelphia,PA,USA,19127,42101,40.022196,-75.218305,Scott Rhodes,12,201608,201509,1,0," $20,203 "," $1,684 ",2
